日期,时段序号,时段,电价_元每kWh,小区负载_kW,光伏实际功率_kW,净负荷_kW,计划购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,弃光量_kWh,时段末储电量_kWh,计划购电费_元,紧急购电费_元
2025-02-02,44,7:10-7:20,0.7972,5192.5144,940.4696,4252.0448,680.6493954581632,0.0,0.0,28.02473787516999,0.0,8144.669663161434,542.6136980592478,0.0
2025-02-02,45,7:20-7:30,0.7644,5177.86,1238.4,3939.4599999999996,646.0999660765503,0.0,0.0,10.476700590116252,0.0,8133.028884727972,493.87881406891506,0.0
2025-02-02,46,7:30-7:40,0.6899,5107.2798,1513.0005,3594.2793,1375.2710461848237,0.0,776.2244961848237,0.0,0.0,8831.630931294312,948.7994947629098,0.0
2025-02-02,47,7:40-7:50,0.86,5778.338,1766.4526,4011.885399999999,668.5920365228658,0.0,0.0,0.05553014380075183,0.0,8831.569231134534,574.9891514096646,0.0
2025-02-02,48,7:50-8:00,1.1617,6861.82,1994.9249999999997,4866.8949999999995,13.22521883110494,0.0,0.0,797.9239478355616,0.0,7944.987066872799,15.363736716094607,0.0
2025-02-02,49,8:00-8:10,1.1683,7139.7466,2202.7585,4936.9881000000005,0.0,0.0,0.0,822.83135,0.0,7030.730011317243,0.0,0.0
2025-02-02,50,8:10-8:20,1.0956,7041.331199999999,2488.076,4553.2552,0.0,0.0,0.0,758.8758666666665,0.0,6187.534603909836,0.0,0.0
2025-02-02,51,8:20-8:30,1.0849,7005.209999999999,2849.8125,4155.397499999999,0.0,0.0,0.0,692.5662499999999,0.0,5418.0165483542805,0.0,0.0
2025-02-02,52,8:30-8:40,1.061,7028.9547999999995,3188.1898,3840.765,0.0,0.0,0.0,640.1274999999999,0.0,4706.763770576503,0.0,0.0
2025-02-02,53,8:40-8:50,1.043,7017.237499999999,3500.7316999999994,3516.5058,0.0,0.0,0.0,586.0843,0.0,4055.558992798725,0.0,0.0
2025-02-02,54,8:50-9:00,1.036,6958.18,3830.9625,3127.2175000000007,0.0,0.0,0.0,521.2029166666667,0.0,3476.444640946873,0.0,0.0
2025-02-02,55,9:00-9:10,1.0147,6935.0691,4206.0361,2729.0329999999994,0.0,0.0,0.0,454.83883333333324,0.0,2971.0681594653915,0.0,0.0
2025-02-02,56,9:10-9:20,0.9922,6996.678999999999,4513.9776,2482.701399999999,0.0,0.0,0.0,413.7835666666665,0.0,2511.3086409468733,0.0,0.0
2025-02-02,57,9:20-9:30,0.97,7027.62,4781.925,2245.695,0.0,0.0,0.0,374.2825,0.0,2095.439196502429,0.0,0.0
2025-02-02,58,9:30-9:40,0.9422,6860.5787,5126.7424,1733.8363,0.0,0.0,0.0,288.97271666666666,0.0,1774.3584002061325,0.0,0.0
2025-02-02,59,9:40-9:50,0.9569,6729.1115,5340.6791,1388.4323999999992,0.0,0.0,0.0,231.40539999999987,0.0,1517.2412890950216,0.0,0.0
2025-02-02,60,9:50-10:00,0.9977,6761.889999999999,5427.7125,1334.1775000000002,0.0,0.0,0.0,222.3629166666667,0.0,1270.171381687614,0.0,0.0
2025-02-02,61,10:00-10:10,0.9919,6859.4615,5594.9043,1264.5572000000002,0.0,147.60528981448073,0.0,63.15424351885263,0.0,1200.0,0.0,732.0484348349172
2025-02-02,62,10:10-10:20,0.9588,6845.740499999999,5693.5408,1152.1996999999992,0.0,192.0332833333332,0.0,0.0,0.0,1200.0,0.0,920.6075602999992
2025-02-02,63,10:20-10:30,0.9549,6724.949999999999,5734.5,990.4499999999989,0.0,165.07499999999982,0.0,0.0,0.0,1200.0,0.0,788.1505874999991
2025-02-02,64,10:30-10:40,0.9839,6674.369699999999,5914.7178,759.6518999999994,0.0,126.6086499999999,0.0,0.0,0.0,1200.0,0.0,622.8512536749995
2025-02-02,65,10:40-10:50,0.799,6765.9436,6167.1421,598.8015,35.77313647472215,64.02711352527785,0.0,0.0,0.0,1200.0,28.582736043303,255.78831853348504
2025-02-02,66,10:50-11:00,0.5025,6843.27,6330.4875,512.7825000000007,815.3734090804837,0.0,729.9096590804836,0.0,0.0,1856.9186931724353,409.725138062943,0.0
2025-02-02,67,11:00-11:10,0.4662,6688.164699999999,6325.0392,363.12549999999965,854.9135678842053,0.0,794.3926512175387,0.0,0.0,2571.87207926822,398.56070534761653,0.0
2025-02-02,68,11:10-11:20,0.5007,6621.1787,6476.9104,144.26830000000064,860.9004566935632,0.0,833.3333333333333,0.0,3.522406693563198,3321.87207926822,431.05285866646716,0.0
2025-02-02,69,11:20-11:30,0.4827,6792.249999999999,6705.824999999999,86.42500000000018,803.6026806074303,0.0,789.1985139407636,0.0,0.0,4032.1507418149076,387.89901392920666,0.0
2025-02-02,70,11:30-11:40,0.4785,6965.5774,6635.3033,330.274100000001,790.5479178459768,0.0,735.5022345126433,0.0,0.0,4694.102752876287,378.2771786892999,0.0
2025-02-02,71,11:40-11:50,0.4662,6630.840699999999,6706.5447,-75.70400000000154,764.2485937960187,0.0,776.8659271293523,0.0,0.0,5393.282087292704,356.2926944277039,0.0
2025-02-02,72,11:50-12:00,0.4432,6087.62,6888.037499999999,-800.4175,720.1783511379717,0.0,833.3333333333333,0.0,20.247934471305143,6143.282087292704,319.1830452243491,0.0
2025-02-02,73,12:00-12:10,0.4411,6175.5508,6695.3712,-519.8203999999996,722.6248324476143,0.0,809.2615657809475,0.0,0.0,6871.617496495557,318.7498135926426,0.0
2025-02-02,74,12:10-12:20,0.4551,6411.0816,6542.4476,-131.36600000000044,728.5932853685978,0.0,750.4876187019312,0.0,0.0,7547.056353327295,331.5828041712488,0.0
2025-02-02,75,12:20-12:30,0.4463,6361.38,6598.6125,-237.23249999999962,717.591095908028,0.0,757.129845908028,0.0,0.0,8228.47321464452,320.2609061037529,0.0
2025-02-02,76,12:30-12:40,0.4113,6105.716,6609.2865,-503.5704999999998,718.8321986880567,0.0,802.7606153547233,0.0,0.0,8950.957768463772,295.6556833203977,0.0
2025-02-02,77,12:40-12:50,0.5682,6176.8003,6531.8447,-355.0444000000002,756.7250133575188,0.0,815.8990800241855,0.0,0.0,9685.266940485539,429.97115258974225,0.0
2025-02-02,78,12:50-13:00,0.8279,6523.949999999999,6407.175,116.77499999999918,0.0,0.0,0.0,19.462499999999864,0.0,9663.641940485539,0.0,0.0
2025-02-02,79,13:00-13:10,0.8636,6584.321299999999,6311.5023,272.8189999999986,0.0,0.0,0.0,45.4698333333331,0.0,9613.119903448502,0.0,0.0
2025-02-02,80,13:10-13:20,0.8416,6510.3066,6349.6795,160.6270999999997,0.0,0.0,0.0,26.771183333333283,0.0,9583.374144189242,0.0,0.0
2025-02-02,81,13:20-13:30,0.8618,6505.58,6370.125,135.45499999999993,0.0,0.0,0.0,22.57583333333332,0.0,9558.289884929982,0.0,0.0
2025-02-02,82,13:30-13:40,0.8623,6573.991899999999,6103.2194,470.77249999999935,0.0,0.0,0.0,78.46208333333323,0.0,9471.109792337389,0.0,0.0
2025-02-02,83,13:40-13:50,0.9026,6477.154799999999,5845.3539,631.8008999999995,0.0,0.0,0.0,105.30014999999992,0.0,9354.109625670722,0.0,0.0
2025-02-02,84,13:50-14:00,0.9754,6293.17,5694.0,599.1700000000001,0.0,0.0,0.0,99.86166666666668,0.0,9243.152218263314,0.0,0.0
2025-02-02,85,14:00-14:10,1.0002,6343.9244,5466.544,877.3803999999998,0.0,0.0,0.0,146.23006666666663,0.0,9080.674366411462,0.0,0.0
2025-02-02,86,14:10-14:20,0.9978,6432.3346,5229.6133,1202.7212999999997,0.0,0.0,0.0,200.45354999999995,0.0,8857.948199744795,0.0,0.0
2025-02-02,87,14:20-14:30,1.0271,6412.669999999999,5032.0875,1380.5825,0.0,0.0,0.0,230.09708333333333,0.0,8602.284773818868,0.0,0.0
2025-02-02,88,14:30-14:40,1.0906,6334.6449999999995,4816.7059,1517.9390999999996,0.0,0.0,0.0,252.98984999999993,0.0,8321.184940485535,0.0,0.0
2025-02-02,89,14:40-14:50,0.9376,6283.5157,4446.811,1836.7047000000005,0.0,0.0,0.0,306.1174500000001,0.0,7981.0544404855345,0.0,0.0
2025-02-02,90,14:50-15:00,0.6694,6229.68,3990.7125,2238.9675,1193.1768843772695,0.0,820.0156343772695,0.0,0.0,8719.068511425077,798.7126064021442,0.0
2025-02-02,91,15:00-15:10,0.66,6095.8225,3664.4342999999994,2431.388200000001,1259.6147782027458,0.0,833.3333333333333,0.0,21.050078202745794,9469.068511425077,831.3457536138122,0.0
2025-02-02,92,15:10-15:20,0.7217,6087.739,3383.0733,2704.665699999999,525.2397112571505,0.0,74.46209459048396,0.0,0.0,9536.084396556513,379.0654996142855,0.0
2025-02-02,93,15:20-15:30,0.7308,6190.57,3070.35,3120.22,579.4445312612634,0.0,59.40786459459673,0.0,0.0,9589.55147469165,423.4580634457313,0.0
2025-02-02,94,15:30-15:40,0.7534,6188.181899999999,2736.101,3452.0808999999986,612.9442599980616,0.0,37.5974433313952,0.0,0.0,9623.389173689906,461.7922054825396,0.0
2025-02-02,95,15:40-15:50,0.7823,6219.2064,2390.1165,3829.0899,546.9487893346477,0.0,0.0,91.23286066535229,0.0,9522.019328506181,427.8780378964949,0.0
2025-02-02,96,15:50-16:00,0.8055,6258.91,2058.375,4200.535,606.9658258454936,0.0,0.0,93.12334082117309,0.0,9418.54894981599,488.91097271854505,0.0
2025-02-02,97,16:00-16:10,0.8271,6141.1677,1767.9971,4373.1706,651.1172982776425,0.0,0.0,77.74446838902418,0.0,9332.166207161517,538.5391174054381,0.0
2025-02-02,98,16:10-16:20,0.8519,6137.4884,1483.7678,4653.720600000001,706.292565645368,0.0,0.0,69.32753435463201,0.0,9255.135613434148,601.690636673289,0.0
2025-02-02,99,16:20-16:30,0.8791,6224.49,1193.0625,5031.4275,766.1392848324342,0.0,0.0,72.43196516756575,0.0,9174.655652136853,673.5130452961929,0.0
2025-02-02,100,16:30-16:40,0.9024,6105.9198,916.1739,5189.7459,815.4489594322959,0.0,0.0,49.50869056770409,0.0,9119.645995950515,735.8611409917038,0.0
2025-02-02,101,16:40-16:50,0.9163,6010.4802,651.19,5359.2902,862.2031730745391,0.0,0.0,31.011860258794172,0.0,9085.188373440744,790.0367674882002,0.0
2025-02-02,102,16:50-17:00,0.9264,6029.99,380.5875,5649.4025,923.2536494687931,0.0,0.0,18.313433864540116,0.0,9064.840113591255,855.30218086789,0.0
2025-02-02,103,17:00-17:10,0.9462,6026.1738,112.3562,5913.817599999999,959.4940128104208,0.0,0.0,26.142253856245702,0.0,9035.793164862094,907.8732349212203,0.0
2025-02-02,104,17:10-17:20,0.9742,6032.2614,0.0,6032.2614,958.2842530987677,0.0,0.0,47.09264690123223,0.0,8983.468001638503,933.5605193688195,0.0
2025-02-02,105,17:20-17:30,0.9862,6161.51,0.0,6161.51,954.6554702075177,0.0,0.0,72.26286312581556,0.0,8903.175931498708,941.481224718654,0.0
2025-02-02,106,17:30-17:40,0.976,6305.1609,3.5758,6301.585099999999,1006.6945544952687,0.0,0.0,43.569628838064546,0.0,8854.765232789749,982.5338851873822,0.0
2025-02-02,107,17:40-17:50,1.0742,5412.6184,0.0,5412.6184,878.9763066579944,0.0,0.0,23.12676000867225,0.0,8829.068832780113,944.1963486120177,0.0
2025-02-02,108,17:50-18:00,1.2313,4082.26,0.0,4082.26,524.4139767015545,0.0,0.0,155.9626899651122,0.0,8655.7769550411,645.710929512624,0.0
2025-02-02,109,18:00-18:10,1.2561,4095.677,0.2567,4095.4203,452.8692734460681,0.0,0.0,229.70077655393192,0.0,8400.553869981175,568.8490943756061,0.0
2025-02-02,110,18:10-18:20,1.2447,4472.5015,0.0,4472.5015,462.86033461479303,137.7463337502884,0.0,144.81024830158526,0.0,8239.653594090525,576.1222584950328,857.2643080949197
2025-02-02,111,18:20-18:30,1.2545,4531.66,0.0,4531.66,461.2788172911247,293.99784937554193,0.0,0.0,0.0,8239.653594090525,578.674276291716,1844.1015102080867
2025-02-02,112,18:30-18:40,1.2522,4527.6331,0.0184,4527.6147,473.12827610595343,137.2186597733477,0.0,144.25551412069885,0.0,8079.369689511971,592.4512273398749,859.12602884093
2025-02-02,113,18:40-18:50,1.2881,4424.796,0.0,4424.796,367.3605115630095,78.64741629286044,0.0,291.4580721441301,0.0,7755.527387129604,473.19707494431253,506.5286846341677
2025-02-02,114,18:50-19:00,1.3466,4323.77,0.0,4323.77,0.0,0.0,0.0,720.6283333333333,0.0,6954.829238981456,0.0,0.0
2025-02-02,115,19:00-19:10,1.3523,4404.8581,0.0013,4404.8568000000005,0.0,0.0,0.0,734.1428,0.0,6139.115016759234,0.0,0.0
2025-02-02,116,19:10-19:20,1.3445,4312.8182,0.0,4312.8182,81.4289842148741,0.0,0.0,637.3740491184592,0.0,5430.921628849835,109.48126927689823,0.0
2025-02-02,117,19:20-19:30,1.3483,4130.13,0.0,4130.13,0.0,0.0,0.0,688.355,0.0,4666.082739960946,0.0,0.0
2025-02-02,118,19:30-19:40,1.349,4288.8356,0.0,4288.8356,0.0,0.0,0.0,714.8059333333333,0.0,3871.8539251461316,0.0,0.0
2025-02-02,119,19:40-19:50,1.3473,4348.8871,0.0,4348.8871,0.0,45.300907291666704,0.0,679.5136093749999,0.0,3116.838803618354,0.0,305.1695619703127
2025-02-02,120,19:50-20:00,1.3482,4231.89,0.0,4231.89,0.0,273.3095625,0.0,432.0054375,0.0,2636.8327619516876,0.0,1842.3797608125003
2025-02-02,121,20:00-20:10,1.3513,4286.1231,0.0,4286.1231,0.0,142.87077,0.0,571.48308,0.0,2001.8515619516877,0.0,965.3063575049999
2025-02-02,122,20:10-20:20,1.34,4243.0563,0.0,4243.0563,396.5365092926085,310.6395407073915,0.0,0.0,0.0,2001.8515619516877,531.3589224520954,2081.284922739523
2025-02-02,123,20:20-20:30,1.3489,4138.32,0.0,4138.32,0.0,405.2104999999999,0.0,284.5095,0.0,1685.729895285021,0.0,2732.9422172499994
2025-02-02,124,20:30-20:40,1.3952,4290.6901,0.0,4290.6901,0.0,277.9581109101477,0.0,437.15690575651894,0.0,1200.0,0.0,1939.0357817091904
2025-02-02,125,20:40-20:50,1.2226,4315.4061,0.0,4315.4061,678.1214884069138,41.11286159308611,0.0,0.0,0.0,1200.0,829.0713317262928,251.32292291853537
2025-02-02,126,20:50-21:00,0.9332,4171.98,0.0,4171.98,717.2766754189299,0.0,21.94667541893,0.0,0.0,1219.752007877037,669.3625935009454,0.0
2025-02-02,127,21:00-21:10,0.9068,4209.43,0.0,4209.43,700.7119105726181,0.0,0.0,0.8597560940486346,0.0,1218.796723328094,635.4055605072501,0.0
2025-02-02,128,21:10-21:20,0.9371,4246.2148,0.0,4246.2148,667.7397312750547,23.04568439632728,0.0,16.917050995284605,0.0,1200.0,625.7389021778538,107.98055423899149
2025-02-02,129,21:20-21:30,0.9371,4246.12,0.0,4246.12,667.8633683082846,39.823298358381976,0.0,0.0,0.0,1200.0,625.8547624416935,186.59206445819876
2025-02-02,130,21:30-21:40,0.9871,4309.7445,0.0,4309.7445,714.740759188183,3.5499908118168833,0.0,0.0,0.0,1200.0,705.5206033946554,17.52097965172223
2025-02-02,131,21:40-21:50,0.7764,3982.239,0.0,3982.239,701.5862191021631,0.0,37.87971910216311,0.0,0.0,1234.0917471919468,544.7115405109195,0.0
2025-02-02,132,21:50-22:00,0.4209,3400.51,0.0,3400.51,586.816096826856,0.0,20.064430160189318,0.0,0.0,1252.149734336117,246.99089515442367,0.0
2025-02-02,133,22:00-22:10,0.3859,3218.5299999999997,0.0,3218.5299999999997,1196.0473049008951,0.0,659.6256382342285,0.0,0.0,1845.8128087469227,461.55465496125544,0.0
2025-02-02,134,22:10-22:20,0.4368,3233.6389,0.0,3233.6389,513.8375684496184,0.0,0.0,25.102248217048214,0.0,1817.9214218390914,224.44424989879332,0.0
2025-02-02,135,22:20-22:30,0.4198,3249.5799999999995,0.0,3249.5799999999995,521.9589158572594,0.0,0.0,19.63775080940718,0.0,1796.1016987175278,219.1183528768775,0.0
2025-02-02,136,22:30-22:40,0.4186,3279.304,0.0,3279.304,553.4628467384773,0.0,6.912180071810667,0.0,0.0,1802.3226607821575,231.67954764472663,0.0
2025-02-02,137,22:40-22:50,0.4241,3263.6442,0.0,3263.6442,565.9278149214666,0.0,21.987114921466627,0.0,0.0,1822.1110642114775,240.009986308194,0.0
2025-02-02,138,22:50-23:00,0.4237,3249.25,0.0,3249.25,590.4589464500377,0.0,48.9172797833711,0.0,0.0,1866.1366160165114,250.177455610881,0.0
2025-02-02,139,23:00-23:10,0.4248,3340.4792,0.0,3340.4792,547.6350332976951,0.0,0.0,9.111500035638187,0.0,1856.0127270880246,232.6353621448609,0.0
2025-02-02,140,23:10-23:20,0.424,3374.5711999999994,0.0,3374.5711999999994,553.3890147428596,0.0,0.0,9.039518590473676,0.0,1845.9688175430538,234.63694225097245,0.0
2025-02-02,141,23:20-23:30,0.422,3290.7499999999995,0.0,3290.7499999999995,588.7870991989391,0.0,40.328765865605874,0.0,0.0,1882.264706822099,248.4681558619523,0.0
2025-02-02,142,23:30-23:40,0.424,3222.8874999999994,0.0,3222.8874999999994,587.9111581189725,0.0,50.76324145230592,0.0,0.0,1927.9516241291744,249.27433104244432,0.0
2025-02-02,143,23:40-23:50,0.4271,3382.9527,0.0,3382.9527,577.1279448016562,0.0,13.30249480165628,0.0,0.0,1939.923869450665,246.49134522478735,0.0
2025-02-02,144,23:50-24:00,0.4276,3548.26,0.0,3548.26,621.5792675795252,0.0,30.202600912858543,0.0,0.0,1967.1062102722378,265.787294817005,0.0
2025-02-03,1,0:00-0:10,0.4248,3319.2758999999996,0.0,3319.2758999999996,1417.227916900932,0.0,833.3333333333333,0.0,30.68193356759889,2717.106210272238,602.038419099516,0.0
2025-02-03,2,0:10-0:20,0.4245,3357.1864,0.0,3357.1864,1408.761536237681,0.0,833.3333333333333,0.0,15.897136237681025,3467.106210272238,598.0192721328956,0.0
2025-02-03,3,0:20-0:30,0.4269,3657.7199999999993,0.0,3657.7199999999993,1415.0098635884106,0.0,805.3898635884107,0.0,0.0,4191.957087501808,604.0677107658925,0.0
2025-02-03,4,0:30-0:40,0.4272,3554.5057999999995,0.0,3554.5057999999995,1419.3989927595107,0.0,826.9813594261775,0.0,0.0,4936.240310985368,606.367249706863,0.0
2025-02-03,5,0:40-0:50,0.4271,3451.8734,0.0,3451.8734,1424.3861749425225,0.0,833.3333333333333,0.0,15.740608275855948,5686.240310985368,608.3553353179514,0.0
2025-02-03,6,0:50-1:00,0.4285,3501.3599999999997,0.0,3501.3599999999997,1433.260252950893,0.0,833.3333333333333,0.0,16.366919617559688,6436.240310985368,614.1520183894576,0.0
2025-02-03,7,1:00-1:10,0.4311,3451.4924,0.0,3451.4924,622.4483985518974,0.0,47.199665218564064,0.0,0.0,6478.720009682075,268.337504615723,0.0
2025-02-03,8,1:10-1:20,0.4302,3542.1206,0.0,3542.1206,1429.6736496795725,0.0,833.3333333333333,0.0,5.986883012905878,7228.720009682075,615.0456040921521,0.0
2025-02-03,9,1:20-1:30,0.4279,3695.1799999999994,0.0,3695.1799999999994,1400.8971495669475,0.0,785.0338162336143,0.0,0.0,7935.250444292328,599.4438902996968,0.0
2025-02-03,10,1:30-1:40,0.4312,3578.3138999999996,0.0,3578.3138999999996,598.372299221069,0.0,1.986649221069115,0.0,0.0,7937.0384285912905,258.018135424125,0.0
2025-02-03,11,1:40-1:50,0.4333,3604.2629999999995,0.0,3604.2629999999995,634.3142342206029,0.0,33.60373422060297,0.0,0.0,7967.281789389834,274.84835768778726,0.0
2025-02-03,12,1:50-2:00,0.4311,3829.91,0.0,3829.91,1008.4433982226232,0.0,370.1250648892899,0.0,0.0,8300.394347790194,434.7399489737728,0.0
2025-02-03,13,2:00-2:10,0.4293,3880.9085,0.0,3880.9085,1445.6310185877053,0.0,798.812935254372,0.0,0.0,9019.32598951913,620.6093962797019,0.0
2025-02-03,14,2:10-2:20,0.4324,3840.4512999999997,0.0,3840.4512999999997,688.2886135556706,0.0,48.213396889004,0.0,0.0,9062.718046719234,297.61599650147195,0.0
2025-02-03,15,2:20-2:30,0.4367,3782.43,0.0,3782.43,672.9622737097478,0.0,42.55727370974785,0.0,0.0,9101.019593058007,293.88262492904687,0.0
2025-02-03,16,2:30-2:40,0.4348,3687.2132,0.0,3687.2132,628.4194290210233,0.0,13.883895687690028,0.0,0.0,9113.515099176928,273.236767738341,0.0
2025-02-03,17,2:40-2:50,0.4335,3675.2638999999995,0.0,3675.2638999999995,641.3696694883544,0.0,28.825686155021117,0.0,0.0,9139.458216716446,278.0337517232016,0.0
2025-02-03,18,2:50-3:00,0.4357,3798.75,0.0,3798.75,701.5763443401263,0.0,68.4513443401263,0.0,0.0,9201.064426622559,305.676813228993,0.0
2025-02-03,19,3:00-3:10,0.4374,3984.4677,0.0,3984.4677,665.744429613627,0.0,1.6664796136269615,0.0,0.0,9202.564258274824,291.19661351300044,0.0
2025-02-03,20,3:10-3:20,0.4371,4080.7714,0.0,4080.7714,642.2824086251271,0.0,0.0,37.846158041539525,0.0,9160.512971562002,280.74164081004307,0.0
2025-02-03,21,3:20-3:30,0.4356,4010.1199999999994,0.0,4010.1199999999994,668.7461758000414,0.0,0.39284246670820266,0.0,0.0,9160.866529782039,291.30583417849806,0.0
2025-02-03,22,3:30-3:40,0.4353,3846.4851,0.0,3846.4851,682.0641721016988,0.0,40.98332210169883,0.0,0.0,9197.751519673568,296.9025341158695,0.0
2025-02-03,23,3:40-3:50,0.436,3882.6755999999996,0.0,3882.6755999999996,679.0108805464243,0.0,31.898280546424417,0.0,0.0,9226.45997216535,296.04874391824103,0.0
2025-02-03,24,3:50-4:00,0.4378,4079.42,0.0,4079.42,653.6751013628414,0.0,0.0,26.228231970491947,0.0,9197.317492198137,286.17895937665196,0.0
2025-02-03,25,4:00-4:10,0.4401,4136.8547,0.0,4136.8547,662.4248245941762,0.0,0.0,27.050958739157068,0.0,9167.260871376851,291.53316530389696,0.0
2025-02-03,26,4:10-4:20,0.4389,4238.4444,0.0,4238.4444,662.2474024533157,0.0,0.0,44.159997546684394,0.0,9118.19420743609,290.66038493676024,0.0
2025-02-03,27,4:20-4:30,0.4364,4297.05,0.0,4297.05,667.0520204463472,0.0,0.0,49.122979553652726,0.0,9063.613119043142,291.10150172278594,0.0
2025-02-03,28,4:30-4:40,0.4393,4021.4082,0.0,4021.4082,701.8902886687346,0.0,31.655588668734595,0.0,0.0,9092.103148845004,308.3404038121751,0.0
2025-02-03,29,4:40-4:50,0.4422,3863.4608999999996,0.0,3863.4608999999996,691.728396623598,0.0,47.81824662359804,0.0,0.0,9135.139570806243,305.882296986955,0.0
2025-02-03,30,4:50-5:00,0.4395,3942.06,0.0,3942.06,701.9938795942309,0.0,44.98387959423087,0.0,0.0,9175.625062441051,308.52631008166446,0.0
2025-02-03,31,5:00-5:10,0.4333,3947.5006,0.0,3947.5006,704.8624407860987,0.0,46.945674119432056,0.0,0.0,9217.87616914854,305.4168955926166,0.0
2025-02-03,32,5:10-5:20,0.4439,3942.7657999999997,0.0135,3942.7522999999997,680.7291020591645,0.0,23.603718725831186,0.0,0.0,9239.119516001787,302.1756484040631,0.0
2025-02-03,33,5:20-5:30,0.4301,3952.2899999999995,0.0,3952.2899999999995,1472.4886355598717,0.0,813.7736355598718,0.0,0.0,9971.515788005672,633.3173621543008,0.0
2025-02-03,34,5:30-5:40,0.3713,3985.0603999999994,0.0,3985.0603999999994,1477.108294772142,0.0,812.9315614388088,0.0,0.0,10703.154193300601,548.4503098488964,0.0
2025-02-03,35,5:40-5:50,0.5708,4499.5576,0.1876,4499.37,784.402607111997,0.0,34.507607111997004,0.0,0.0,10734.211039701398,447.73700813952786,0.0
2025-02-03,36,5:50-6:00,0.9099,5189.98,0.0,5189.98,175.80933350299233,0.0,0.0,689.1873331636742,0.0,9968.447336186206,159.96891255437274,0.0
2025-02-03,37,6:00-6:10,0.9368,5241.4145,0.0,5241.4145,45.26347440769189,0.0,0.0,828.3056089256414,0.0,9048.10777071327,42.40282282512576,0.0
2025-02-03,38,6:10-6:20,0.8758,5279.2812,2.6125,5276.6687,859.611947085344,0.0,0.0,19.83283624798935,0.0,9026.071285993281,752.8481432573443,0.0
2025-02-03,39,6:20-6:30,0.8759,5482.36,0.0,5482.36,891.5904878843594,0.0,0.0,22.136178782307184,0.0,9001.475531790717,780.9441083379104,0.0
2025-02-03,40,6:30-6:40,0.8601,5399.2249,0.0,5399.2249,857.9136223196095,0.0,0.0,41.95719434705711,0.0,8954.856426960652,737.8915065570961,0.0
2025-02-03,41,6:40-6:50,0.8442,5309.6915,140.4823,5169.2092,830.2260728058145,0.0,0.0,31.30879386085212,0.0,8920.068878226371,700.8768506626685,0.0
2025-02-03,42,6:50-7:00,0.8334,5379.84,433.34999999999997,4946.49,822.3744129832883,0.0,0.0,2.0405870167116973,0.0,8917.801559318914,685.3668357802725,0.0
2025-02-03,43,7:00-7:10,0.8092,5474.7763,744.1555,4730.6208,795.7892702331078,0.0,7.3524702331078515,0.0,0.0,8924.418782528712,643.9526774726309,0.0
2025-02-03,44,7:10-7:20,0.7972,5479.928,1066.8534,4413.0746,747.911424832768,0.0,12.398991499434715,0.0,0.0,8935.577874878203,596.2349878766827,0.0
2025-02-03,45,7:20-7:30,0.7644,5338.1,1389.675,3948.4250000000006,672.6988329575327,0.0,14.62799962419922,0.0,0.0,8948.743074539983,514.2109879127379,0.0
2025-02-03,46,7:30-7:40,0.6899,5211.6634,1691.7212999999997,3519.9421000000007,1425.5570536647722,0.0,833.3333333333333,0.0,5.566703664772149,9698.743074539983,983.4918113233263,0.0
2025-02-03,47,7:40-7:50,0.86,5884.2656,2065.6691,3818.5964999999997,683.5790347541763,0.0,47.14628475417635,0.0,0.0,9741.174730818742,587.8779698885916,0.0
